# Daily average weather data retrieved from meteoblue
# https://www.meteoblue.com/en/historyplus
#
date,wave,period,wind
20010129T1500,0.6,5.3,19.919956
20010129T1600,0.5,5.1,18.311821
20010129T1700,0.5,4.8,17.400267
20010129T1800,0.4,4.5,16.256403
20010129T1900,0.4,4.2,15.3857
20010129T2000,0.4,4,13.376677
20010129T2100,0.3,3.9,11.423834
20010129T2200,0.3,3.9,9.929906
20010129T2300,0.3,3.9,9.424182
20010130T0000,0.2,3.9,9.335291
20010130T0100,0.2,3.8,9.051382
20010130T0200,0.2,3.8,8.820141
20010130T0300,0.2,3.7,9.1112585
20010130T0400,0.2,3.5,8.889737
20010130T0500,0.2,3.7,9.26513
20010130T0600,0.3,4.1,13.729741
20010130T0700,0.4,4.1,17.830374
20010130T0800,0.4,4,17.553757
20010130T0900,0.4,3.9,17.099749
20010130T1000,0.4,3.8,16.862791
20010130T1100,0.4,3.7,16.914305
20010130T1200,0.4,3.6,17.335562
20010130T1300,0.4,3.6,17.771317
20010130T1400,0.4,3.6,16.997688
20010130T1500,0.4,3.5,15.138676
20010130T1600,0.3,3.4,13.506131
20010130T1700,0.3,3.2,12.1437025
20010130T1800,0.2,3.1,11.312223
20010130T1900,0.2,3,10.501232
20010130T2000,0.2,3,9.708392
20010130T2100,0.2,3,8.987072
20010130T2200,0.2,3.1,7.9238205
20010130T2300,0.2,3.1,7.184816
20010131T0000,0.1,3.1,6.0208898
20010131T0100,0.1,3.1,4.7024655
20010131T0200,0.1,3.1,2.3005786
20010131T0300,0.2,3.1,0
20010131T0400,0.2,3.1,2.1030064
20010131T0500,0.2,3.1,2.9618862
20010131T0600,0.2,3,5.960376
20010131T0700,0.2,3,10.723269
20010131T0800,0.2,3.4,12.769398
20010131T0900,0.3,3.5,13.376677
20010131T1000,0.3,3.9,15.451532
20010131T1100,0.3,3.9,15.654312
20010131T1200,0.4,3.8,15.250807
20010131T1300,0.4,3.7,14.661824
20010131T1400,0.3,3.4,13.551683
20010131T1500,0.3,3.1,11.524932
20010131T1600,0.2,3,9.966346
20010131T1700,0.2,3.1,9.5881605
20010131T1800,0.2,3.1,9.21019
20010131T1900,0.2,3.2,8.832462
20010131T2000,0.2,3.2,8.242244
20010131T2100,0.2,3.2,7.7010922
20010131T2200,0.2,3.4,8.189296
20010131T2300,0.2,3.4,8.455009
20010201T0000,0.2,3.3,8.591115
20010201T0100,0.2,3.3,8.429245
20010201T0200,0.2,3.3,8.351475
20010201T0300,0.2,3.3,8.032869
20010201T0400,0.2,3.3,7.047271
20010201T0500,0.2,3.2,8.416333
20010201T0600,0.2,3.1,8.691796
20010201T0700,0.2,3.2,7.4083858
20010201T0800,0.2,3.1,5.756171
20010201T0900,0.2,2.9,4.876549
20010201T1000,0.2,3,7.3936915
20010201T1100,0.2,3.1,9.21019
20010201T1200,0.2,3.3,11.524932
20010201T1300,0.2,3.5,12.927399
20010201T1400,0.2,3.5,13.6794815
20010201T1500,0.2,3.4,13.965349
20010201T1600,0.2,3.1,12.330335
20010201T1700,0.2,2.9,10.253205
20010201T1800,0.2,2.9,9.051382
20010201T1900,0.2,2.9,8.082357
20010201T2000,0.1,3,7.354363
20010201T2100,0.1,3,6.9017363
20010201T2200,0.1,3.2,5.8250356
20010201T2300,0.1,3.1,5.9785943
20010202T0000,0.1,3.1,6.484697
20010202T0100,0.1,3.1,6.484697
20010202T0200,0.1,3.1,5.14425
20010202T0300,0.1,3,3.8269372
20010202T0400,0.1,3,3.0700634
20010202T0500,0.1,3,2.4233613
20010202T0600,0.1,2.9,3.1401117
20010202T0700,0.1,2.9,3.286766
20010202T0800,0.1,2.6,4.51366
20010202T0900,0.1,2.6,6.7315593
20010202T1000,0.1,2.8,9.300277
20010202T1100,0.2,2.9,10.960665
20010202T1200,0.2,3,13.147064
20010202T1300,0.2,3,14.109965
20010202T1400,0.3,3,14.475201
20010202T1500,0.2,2.9,12.969394
20010202T1600,0.2,2.7,10.867664
20010202T1700,0.2,2.6,8.569991
20010202T1800,0.2,2.6,7.6254034
20010202T1900,0.1,2.6,7.447428
20010202T2000,0.1,2.6,7.447428
20010202T2100,0.1,2.6,7.10873
20010202T2200,0.1,2.7,6.7315593
20010202T2300,0.1,2.7,6.050919
20010203T0000,0.1,2.7,5.7813077
20010203T0100,0.1,2.7,5.660917
20010203T0200,0.1,2.7,5.228129
20010203T0300,0.1,2.7,4.7713413
20010203T0400,0.1,2.7,6.1046004
20010203T0500,0.1,2.4,5.9053845
20010203T0600,0.1,2.4,6.507019
20010203T0700,0.1,2.5,6.7530656
20010203T0800,0.2,2.6,7.808609
20010203T0900,0.2,2.7,8.885658
20010203T1000,0.2,3,10.824213
20010203T1100,0.2,2.9,12.095845
20010203T1200,0.2,2.8,13.005679
20010203T1300,0.3,2.9,12.473562
20010203T1400,0.2,2.8,10.987092
20010203T1500,0.2,2.6,9.21019
20010203T1600,0.2,2.6,6.8964815
20010203T1700,0.2,2.6,5.762466
20010203T1800,0.1,2.7,5.080432
20010203T1900,0.1,2.7,4.2146225
20010203T2000,0.1,2.7,3.6125338
20010203T2100,0.1,2.8,2.540216
20010203T2200,0.1,3,0.53852475
20010203T2300,0.1,2.9,1.6155742
20010204T0000,0.1,2.9,3.662364
20010204T0100,0.1,2.9,6.4002934
20010204T0200,0.1,3,9.296378
20010204T0300,0.1,2.6,9.296378
20010204T0400,0.1,2.6,8.189296
20010204T0500,0.1,2.6,7.61589
20010204T0600,0.1,2.6,7.539346
20010204T0700,0.1,2.5,6.050918
20010204T0800,0.1,2.5,6.854301
20010204T0900,0.2,2.6,8.962837
20010204T1000,0.2,2.8,10.060472
20010204T1100,0.2,2.8,10.854313
20010204T1200,0.2,2.8,11.043039
20010204T1300,0.2,2.7,10.320164
20010204T1400,0.2,2.4,8.670917
20010204T1500,0.2,2.4,7.6206484
20010204T1600,0.1,2.5,6.9017363
20010204T1700,0.1,2.5,5.491896
20010204T1800,0.1,2.5,2.9618862
20010204T1900,0.1,2.5,1.372974
20010204T2000,0.1,2.5,4.816712
20010204T2100,0.1,2.5,7.841038
20010204T2200,0.1,2.7,8.603765
20010204T2300,0.1,2.7,8.620603
20010205T0000,0.1,2.3,8.68345
20010205T0100,0.1,2.2,9.190489
20010205T0200,0.1,2.2,10.559754
20010205T0300,0.1,2.3,10.990392
20010205T0400,0.1,2.5,9.727045
20010205T0500,0.1,2.7,7.7105002
20010205T0600,0.2,2.7,10.217788
20010205T0700,0.2,3,16.378592
20010205T0800,0.3,3.3,19.306318
20010205T0900,0.4,3.7,19.685637
20010205T1000,0.5,4.1,20.59461
20010205T1100,0.6,4.1,20.761158
20010205T1200,0.6,4.4,21.155525
20010205T1300,0.6,5,20.014364
20010205T1400,0.6,4.6,17.520683
20010205T1500,0.5,4.3,14.8705
20010205T1600,0.4,4.4,13.583746
20010205T1700,0.4,4.6,13.0363035
20010205T1800,0.4,4.7,12.927399
20010205T1900,0.4,4.9,13.444256
20010205T2000,0.4,5.1,14.787383
20010205T2100,0.5,5.2,15.241297
20010205T2200,0.5,5.2,14.500222
20010205T2300,0.5,5.3,15.470289
20010206T0000,0.5,5.3,15.8407755
20010206T0100,0.5,5.5,16.728973
20010206T0200,0.5,5.5,17.101871
20010206T0300,0.6,5.6,17.18434
20010206T0400,0.6,5.8,17.7182
20010206T0500,0.6,6.5,21.490444
20010206T0600,0.7,7,23.481468
20010206T0700,0.8,7.1,23.63688
20010206T0800,0.8,7.1,23.806509
20010206T0900,0.8,7,23.993074
20010206T1000,0.8,7,22.850843
20010206T1100,0.8,7,22.847668
20010206T1200,0.8,6.8,22.466875
20010206T1300,0.8,6.5,21.134953
20010206T1400,0.7,5.9,19.054949
20010206T1500,0.6,5.5,16.065737
20010206T1600,0.6,5.5,15.350317
20010206T1700,0.6,5.6,15.186494
20010206T1800,0.6,5.6,15.4021845
20010206T1900,0.5,5.6,15.463257
20010206T2000,0.5,5.6,15.310116
20010206T2100,0.5,5.4,14.562589
20010206T2200,0.5,5.5,15.1602125
20010206T2300,0.5,5.3,14.339327
20010207T0000,0.5,5.3,13.591748
20010207T0100,0.5,5.2,12.845818
20010207T0200,0.4,5.1,11.5028925
20010207T0300,0.4,5.1,10.611124
20010207T0400,0.4,5.1,9.1112585
20010207T0500,0.4,5,10.515032
20010207T0600,0.4,5.1,11.615793
20010207T0700,0.3,5.1,11.804628
20010207T0800,0.3,5.1,12.571987
20010207T0900,0.3,5.2,13.349549
20010207T1000,0.3,5.3,14.055907
20010207T1100,0.3,5.2,14.273446
20010207T1200,0.3,5.1,14.11767
20010207T1300,0.3,4.8,13.303305
20010207T1400,0.3,4.2,11.650071
20010207T1500,0.3,3.9,9.652221
20010207T1600,0.2,4,7.6015964
20010207T1700,0.2,4.1,6.661183
20010207T1800,0.2,4.1,6.7798533
20010207T1900,0.2,4.2,6.7315593
20010207T2000,0.2,4.4,6.736942
20010207T2100,0.2,4.4,6.7530656
20010207T2200,0.2,4.5,5.9298887
20010207T2300,0.2,4.5,5.680095
20010208T0000,0.2,4.4,5.660917
20010208T0100,0.2,4.3,5.385247
20010208T0200,0.1,4.3,4.7024655
20010208T0300,0.1,4.1,3.975611
20010208T0400,0.1,4.1,2.4824765
20010208T0500,0.1,4,0.85148233
20010208T0600,0.1,3.7,2.4824765
20010208T0700,0.1,3.5,4.118922
20010208T0800,0.1,3.4,4.5774603
20010208T0900,0.1,3.2,5.445494
20010208T1000,0.1,3.3,5.7055674
20010208T1100,0.1,3.3,5.622363
20010208T1200,0.1,3.2,6.050918
20010208T1300,0.1,3,7.108731
20010208T1400,0.1,3.1,8.914171
20010208T1500,0.1,2.9,9.4549055
20010208T1600,0.1,2.9,9.47023
20010208T1700,0.1,2.9,8.416333
20010208T1800,0.1,2.9,8.11816
20010208T1900,0.1,2.9,8.077871
20010208T2000,0.1,2.9,8.189296
20010208T2100,0.1,2.9,7.827156
20010208T2200,0.1,3.2,6.8648705
20010208T2300,0.1,3.1,6.8648705
20010209T0000,0.1,3.1,7.184816
20010209T0100,0.1,3,7.3936915
20010209T0200,0.1,3,7.3936915
20010209T0300,0.1,2.9,7.77138
20010209T0400,0.1,2.4,7.25011
20010209T0500,0.1,2.6,7.5007806
20010209T0600,0.1,2.8,9.031334
20010209T0700,0.2,2.8,8.791324
20010209T0800,0.2,2.6,7.349432
20010209T0900,0.1,2.4,5.9115205
20010209T1000,0.1,2.3,4.9503284
20010209T1100,0.1,2.4,6.285993
20010209T1200,0.1,2.5,8.364487
20010209T1300,0.2,2.7,11.039757
20010209T1400,0.2,2.7,12.927399
20010209T1500,0.2,2.7,11.8963995
20010209T1600,0.2,2.6,10.580333
20010209T1700,0.1,2.5,9.4549055
20010209T1800,0.1,2.4,8.553055
20010209T1900,0.1,2.4,7.919245
20010209T2000,0.1,2.4,7.1696634
20010209T2100,0.1,2.5,6.8648705
20010209T2200,0.1,2.5,8.591115
20010209T2300,0.1,2.4,8.737554
20010210T0000,0.1,2.3,8.450721
20010210T0100,0.1,2.3,6.484697
20010210T0200,0.1,2.3,8.140457
20010210T0300,0.1,2.3,8.202564
20010210T0400,0.1,2.5,6.6229787
20010210T0500,0.1,2.7,9.801298
20010210T0600,0.2,2.8,13.14982
20010210T0700,0.3,2.7,14.8705
20010210T0800,0.3,2.8,14.8705
20010210T0900,0.3,2.8,12.800587
20010210T1000,0.2,2.7,7.6633415
20010210T1100,0.2,2.5,4.074679
20010210T1200,0.2,2.5,2.4382744
20010210T1300,0.2,2.4,9.02732
20010210T1400,0.1,2.4,12.212169
20010210T1500,0.1,2.5,12.432809
20010210T1600,0.1,2.5,10.824213
20010210T1700,0.1,2.4,9.801298
20010210T1800,0.1,2.5,8.6709175
20010210T1900,0.1,2.5,7.466874
20010210T2000,0.1,2.6,6.507019
20010210T2100,0.1,2.6,4.7024655
20010210T2200,0.1,2.8,2.7722256
20010210T2300,0.1,2.8,1.0770495
20010211T0000,0.1,2.7,3.8552506
20010211T0100,0.1,2.7,5.654509
20010211T0200,0.1,2.7,5.391975
20010211T0300,0.1,2.6,5.385247
20010211T0400,0.1,2.6,5.1442504
20010211T0500,0.1,2.6,6.0208898
20010211T0600,0.1,2.2,7.827156
20010211T0700,0.1,2.2,10.09285
20010211T0800,0.1,2.6,13.14982
20010211T0900,0.2,2.9,16.065737
20010211T1000,0.3,3.4,17.789665
20010211T1100,0.4,3.6,19.685637
20010211T1200,0.5,3.7,20.823923
20010211T1300,0.6,3.7,21.55613
20010211T1400,0.6,4.1,21.155525
20010211T1500,0.6,4.5,19.804974
20010211T1600,0.6,4.7,19.039724
20010211T1700,0.5,4.7,17.533096
20010211T1800,0.5,4.7,17.933762
20010211T1900,0.5,4.9,17.241205
20010211T2000,0.5,5.2,18.42038
20010211T2100,0.6,5.5,20.101116
20010211T2200,0.6,5.7,20.214415
20010211T2300,0.7,5.9,20.999014
20010212T0000,0.7,6,21.067953
20010212T0100,0.7,6,20.471024
20010212T0200,0.7,6,19.867111
20010212T0300,0.7,6,19.58039
20010212T0400,0.7,6.5,20.550558
20010212T0500,0.8,7.2,24.94858
20010212T0600,0.8,7.3,25.32355
20010212T0700,0.9,7.2,25.479107
20010212T0800,0.9,7.1,27.044455
20010212T0900,0.9,7,27.419846
20010212T1000,0.9,6.8,27.111393
20010212T1100,0.9,6.7,27.419846
20010212T1200,0.9,6.6,27.303259
20010212T1300,0.9,6.8,25.742384
20010212T1400,0.8,6.4,23.427374
20010212T1500,0.7,5.9,20.471024
20010212T1600,0.7,5.6,18.53026
20010212T1700,0.6,5.5,18.42038
20010212T1800,0.6,5.4,17.61972
20010212T1900,0.5,5.2,16.484488
20010212T2000,0.5,5.1,15.94115
20010212T2100,0.5,5,14.809429
20010212T2200,0.4,4.9,12.658196
20010212T2300,0.4,4.9,12.209201
20010213T0000,0.4,4.9,11.810769
20010213T0100,0.4,4.8,11.480811
20010213T0200,0.4,4.8,11.363382
20010213T0300,0.4,4.7,11.052883
20010213T0400,0.3,4.7,10.390179
20010213T0500,0.3,4.8,12.403617
20010213T0600,0.3,4.8,12.8599205
20010213T0700,0.3,4.7,12.432809
20010213T0800,0.3,4.6,12.280253
20010213T0900,0.3,4.8,12.735284
20010213T1000,0.3,4.9,13.711246
20010213T1100,0.4,4.9,14.135633
20010213T1200,0.4,4.8,14.240389
20010213T1300,0.4,4.6,14.17149
20010213T1400,0.4,4.3,13.6794815
20010213T1500,0.3,3.7,12.128768
20010213T1600,0.3,3.6,10.246132
20010213T1700,0.2,3.5,9.190489
20010213T1800,0.2,3.6,8.633208
20010213T1900,0.2,3.6,8.095801
20010213T2000,0.2,3.6,7.539346
20010213T2100,0.2,3.7,7.8132505
20010213T2200,0.2,3.8,8.082357
20010213T2300,0.1,3.7,8.502041
20010214T0000,0.2,3.5,9.202314
20010214T0100,0.1,3.4,8.429245
20010214T0200,0.1,3.4,7.850279
20010214T0300,0.1,3.3,7.6538744
20010214T0400,0.2,3.1,7.245109
20010214T0500,0.2,3.2,7.808608
20010214T0600,0.2,3.4,10.669044
20010214T0700,0.2,3.3,11.524932
20010214T0800,0.2,3.1,9.26513
20010214T0900,0.2,2.7,6.6883383
20010214T1000,0.2,2.7,7.000821
20010214T1100,0.2,2.7,9.991775
20010214T1200,0.2,2.8,13.1139345
20010214T1300,0.2,3,15.922949
20010214T1400,0.3,3.1,17.460579
20010214T1500,0.3,3.2,15.895604
20010214T1600,0.3,3,12.655331
20010214T1700,0.3,2.9,9.190489
20010214T1800,0.2,2.8,7.275069
20010214T1900,0.2,2.8,5.9785953
20010214T2000,0.2,2.8,5.8000884
20010214T2100,0.2,2.9,5.7813077
20010214T2200,0.1,3,5.550986
20010214T2300,0.1,3,4.816712
20010215T0000,0.1,3,3.807945
20010215T0100,0.1,2.9,3.779277
20010215T0200,0.1,2.9,6.8118587
20010215T0300,0.1,2.9,6.1401267
20010215T0400,0.1,2.8,2.4233613
20010215T0500,0.1,2.7,3.4482408
20010215T0600,0.1,2.5,2.9000442
20010215T0700,0.1,2.3,3.0104449
20010215T0800,0.2,2.5,5.7245965
20010215T0900,0.2,2.6,7.841038
20010215T1000,0.2,2.7,8.720942
20010215T1100,0.2,2.6,8.077871
20010215T1200,0.2,2.5,7.7527
20010215T1300,0.2,2.5,10.107207
20010215T1400,0.2,2.5,12.606541
20010215T1500,0.2,2.5,12.70108
20010215T1600,0.2,2.5,11.875051
20010215T1700,0.2,2.3,9.622128
20010215T1800,0.1,2.3,7.9921503
20010215T1900,0.1,2.4,7.047271
20010215T2000,0.1,2.3,6.35482
20010215T2100,0.1,2.3,6.512587
20010215T2200,0.1,2.5,6.5569673
20010215T2300,0.1,2.4,6.65029
20010216T0000,0.1,2.4,6.507019
20010216T0100,0,2.4,5.7813077
20010216T0200,0,2.4,5.20032
20010216T0300,0,2.3,5.4121065
20010216T0400,0,2.3,4.6090293
20010216T0500,0,2.3,4.074679
20010216T0600,0,2.3,3.8552501
20010216T0700,0.1,2,4.002873
20010216T0800,0.1,2,5.228129
20010216T0900,0.1,2.2,7.715201
20010216T1000,0.1,2.6,10.532255
20010216T1100,0.2,2.7,12.70108
20010216T1200,0.2,2.8,13.900304
20010216T1300,0.2,2.9,14.829
20010216T1400,0.3,2.9,14.572543
20010216T1500,0.2,2.9,13.97054
20010216T1600,0.2,2.8,13.005679
20010216T1700,0.2,2.6,10.607706
20010216T1800,0.2,2.6,8.700133
20010216T1900,0.2,2.6,7.850279
20010216T2000,0.1,2.7,7.95578
20010216T2100,0.1,2.7,7.850279
20010216T2200,0.1,2.9,7.95578
20010216T2300,0.1,2.9,7.850279
20010217T0000,0.1,3,7.6633415
20010217T0100,0.1,3,7.6633415
20010217T0200,0.1,3.1,7.4083858
20010217T0300,0.1,3.1,7.000822
20010217T0400,0.1,3.2,5.7055674
20010217T0500,0.2,3.1,5.452147
20010217T0600,0.2,3.1,6.990457
20010217T0700,0.2,3.1,6.4735055
20010217T0800,0.2,3.3,7.7105002
20010217T0900,0.2,3.5,9.39336
20010217T1000,0.2,3.7,10.597449
20010217T1100,0.2,3.7,11.079092
20010217T1200,0.2,3.7,11.810769
20010217T1300,0.2,3.7,12.101836
20010217T1400,0.2,3.4,11.325036
20010217T1500,0.2,3.1,9.667232
20010217T1600,0.2,3.1,7.3936915
20010217T1700,0.2,3.2,5.228129
20010217T1800,0.2,3.2,4.383274
20010217T1900,0.1,3.3,4.854196
20010217T2000,0.1,3.3,5.303853
20010217T2100,0.1,3.4,5.344705
20010217T2200,0.1,3.6,5.0085692
20010217T2300,0.1,3.6,4.648189
20010218T0000,0.1,3.6,5.812575
20010218T0100,0.1,3.6,6.4002934
20010218T0200,0.1,3.6,6.8118587
20010218T0300,0.1,3.2,7.250111
20010218T0400,0.1,2.9,5.8000884
20010218T0500,0.1,2.9,5.8000884
20010218T0600,0.1,2.7,6.0208898
20010218T0700,0.1,2.6,6.4735065
20010218T0800,0.1,2.5,6.8118587
20010218T0900,0.2,2.6,7.021503
20010218T1000,0.1,2.7,6.285993
20010218T1100,0.1,2.5,4.964953
20010218T1200,0.1,2.5,3.592408
20010218T1300,0.1,2.5,1.1423835
20010218T1400,0.1,2.5,3.769673
20010218T1500,0.1,2.4,6.6010485
20010218T1600,0.1,2.4,7.715201
20010218T1700,0.1,2.4,7.447428
20010218T1800,0.1,2.4,7.108731
20010218T1900,0.1,2.4,6.551436
20010218T2000,0.1,2.4,5.1442504
20010218T2100,0.1,2.5,3.4059293
20010218T2200,0.1,2.7,4.18874
20010218T2300,0.1,2.7,5.660917
20010219T0000,0.1,2.6,6.5569673
20010219T0100,0.1,2.6,7.5872765
20010219T0200,0.1,2.3,8.077871
20010219T0300,0.1,2.2,9.051382
20010219T0400,0.1,2.4,8.455009
20010219T0500,0.1,2.4,5.9785953
20010219T0600,0.2,2.4,5.418801
20010219T0700,0.2,2.7,8.455009
20010219T0800,0.2,2.9,10.777224
20010219T0900,0.2,3.3,13.204842
20010219T1000,0.3,4,16.513052
20010219T1100,0.3,4.2,17.828342
20010219T1200,0.4,4.5,18.545904
20010219T1300,0.4,4.6,18.3039
20010219T1400,0.4,4.4,17.099749
20010219T1500,0.4,4,14.811877
20010219T1600,0.3,3.6,12.766558
20010219T1700,0.3,3.6,10.760392
20010219T1800,0.3,3.6,9.860298
20010219T1900,0.3,3.7,10.178688
20010219T2000,0.3,3.8,10.723269
20010219T2100,0.3,3.8,10.723269
20010219T2200,0.3,3.9,9.966346
20010219T2300,0.2,3.9,9.860298
20010220T0000,0.2,3.9,8.450721
20010220T0100,0.2,3.9,6.7530656
20010220T0200,0.2,3.9,5.550986
20010220T0300,0.2,4,4.5774603
20010220T0400,0.2,4,3.592408
20010220T0500,0.2,4,3.2423484
20010220T0600,0.2,3.9,5.550986
20010220T0700,0.2,3.8,6.2628827
20010220T0800,0.2,3.8,6.1460276
20010220T0900,0.2,3.8,6.050919
20010220T1000,0.2,3.8,5.8250356
20010220T1100,0.2,3.9,7.113828
20010220T1200,0.2,4,9.39336
20010220T1300,0.2,4.2,12.303846
20010220T1400,0.2,4.1,12.947011
20010220T1500,0.2,3.8,12.306792
20010220T1600,0.2,3.4,10.770494
20010220T1700,0.2,3.2,8.360152
20010220T1800,0.2,3.3,6.422909
20010220T1900,0.2,3.3,6.666623
20010220T2000,0.2,3.4,6.854301
20010220T2100,0.1,3.4,6.9488473
20010220T2200,0.1,3.7,7.113828
20010220T2300,0.1,3.7,7.000822
20010221T0000,0.1,3.7,7.1290984
20010221T0100,0.1,3.6,7.275069
20010221T0200,0.1,3.6,7.4083858
20010221T0300,0.1,3.2,7.9921503
20010221T0400,0.1,2.9,7.245109
20010221T0500,0.2,3,9.202314
20010221T0600,0.2,3.1,11.850604
20010221T0700,0.3,3.2,14.475201
20010221T0800,0.4,3.3,16.265318
20010221T0900,0.4,3.4,17.343925
20010221T1000,0.5,3.4,16.21174
20010221T1100,0.4,3.1,14.097113
20010221T1200,0.4,3,12.655331
20010221T1300,0.3,2.8,12.927399
20010221T1400,0.2,2.7,13.742936
20010221T1500,0.2,2.7,13.1277485
20010221T1600,0.2,2.6,11.600177
20010221T1700,0.2,2.4,9.874992
20010221T1800,0.2,2.4,9.154921
20010221T1900,0.1,2.4,8.364487
20010221T2000,0.1,2.4,6.1988854
20010221T2100,0.1,2.4,4.118922
20010221T2200,0.1,2.6,6.5181518
20010221T2300,0.1,2.7,8.189296
20010222T0000,0.1,2.8,9.139068
20010222T0100,0.1,3,9.5881605
20010222T0200,0.1,3.2,10.253205
20010222T0300,0.2,3.3,10.719889
20010222T0400,0.2,3.6,10.607706
20010222T0500,0.3,4.2,14.831445
20010222T0600,0.3,4.3,14.369632
20010222T0700,0.3,4.5,12.997314
20010222T0800,0.4,4.7,13.39022
20010222T0900,0.4,5.1,15.253186
20010222T1000,0.4,5.3,15.758176
20010222T1100,0.4,5.6,18.351372
20010222T1200,0.5,5.9,20.050556
20010222T1300,0.5,5.7,20.014364
20010222T1400,0.5,5.3,17.88113
20010222T1500,0.5,4.6,16.016018
20010222T1600,0.4,4.3,14.392318
20010222T1700,0.4,4.2,11.665619
20010222T1800,0.3,4.2,10.006276
20010222T1900,0.3,4.3,10.121543
20010222T2000,0.3,4.4,10.390179
20010222T2100,0.3,4.5,9.420336
20010222T2200,0.3,4.6,8.803685
20010222T2300,0.3,4.5,8.857054
20010223T0000,0.3,4.5,8.360152
20010223T0100,0.3,4.5,8.455009
20010223T0200,0.3,4.5,7.827157
20010223T0300,0.3,4.5,7.539346
20010223T0400,0.3,4.5,6.1988854
20010223T0500,0.3,4.4,7.3936915
20010223T0600,0.3,4.5,8.100279
20010223T0700,0.3,4.5,7.710501
20010223T0800,0.3,4.4,7.290003
20010223T0900,0.3,4.6,8.149358
20010223T1000,0.3,4.8,10.501232
20010223T1100,0.3,4.9,12.292055
20010223T1200,0.3,5.2,15.013639
20010223T1300,0.3,5.5,16.95498
20010223T1400,0.4,5.4,16.356441
20010223T1500,0.4,4.8,14.339327
20010223T1600,0.3,4.2,12.116806
20010223T1700,0.3,3.9,10.515032
20010223T1800,0.3,3.9,9.139068
20010223T1900,0.2,3.9,8.586895
20010223T2000,0.2,3.9,8.455009
20010223T2100,0.2,3.9,9.26513
20010223T2200,0.2,4,11.043041
20010223T2300,0.2,3.9,11.996537
20010224T0000,0.3,3.9,12.952611
20010224T0100,0.3,3.9,13.14982
20010224T0200,0.3,3.9,12.388994
20010224T0300,0.3,3.9,11.449193
20010224T0400,0.3,4.1,10.281452
20010224T0500,0.4,4.6,13.519545
20010224T0600,0.4,4.9,15.451532
20010224T0700,0.5,5.2,17.789665
20010224T0800,0.5,5.2,20.858711
20010224T0900,0.6,4.5,23.512323
20010224T1000,0.7,3.8,23.836945
20010224T1100,0.8,3.8,23.818687
20010224T1200,0.8,4.2,23.836945
20010224T1300,0.7,5,21.583021
20010224T1400,0.7,5,19.722435
20010224T1500,0.6,4.6,16.965664
20010224T1600,0.5,4.5,15.088306
20010224T1700,0.5,4.6,14.273446
20010224T1800,0.5,4.7,14.382238
20010224T1900,0.5,4.8,14.760392
20010224T2000,0.5,4.9,15.100314
20010224T2100,0.5,4.9,15.451532
20010224T2200,0.5,5,14.8705
20010224T2300,0.5,5,14.855867
20010225T0000,0.5,5,14.47019
20010225T0100,0.5,4.9,13.900302
20010225T0200,0.4,4.9,13.729741
20010225T0300,0.4,4.9,12.792087
20010225T0400,0.4,5,11.690453
20010225T0500,0.4,5.2,14.382238
20010225T0600,0.4,5.5,16.532797
20010225T0700,0.4,5.7,18.04259
20010225T0800,0.5,5.6,17.203316
20010225T0900,0.5,5.7,17.757032
20010225T1000,0.5,5.8,18.54786
20010225T1100,0.5,5.8,19.513628
20010225T1200,0.5,5.7,19.306318
20010225T1300,0.5,5.6,18.927057
20010225T1400,0.5,5.2,17.410679
20010225T1500,0.5,4.4,15.307749
20010225T1600,0.4,4.3,13.840191
20010225T1700,0.4,4.3,12.845818
20010225T1800,0.3,4.4,12.560447
20010225T1900,0.3,4.4,12.560447
20010225T2000,0.3,4.4,13.160843
20010225T2100,0.3,4.4,13.300579
20010225T2200,0.3,4.4,13.072404
20010225T2300,0.3,4.3,13.259633
20010226T0000,0.3,4.3,13.005679
20010226T0100,0.3,4.4,13.729741
20010226T0200,0.3,4.4,14.217462
20010226T0300,0.4,4.4,14.450135
20010226T0400,0.4,4.6,14.936175
20010226T0500,0.4,5.5,19.44104
20010226T0600,0.5,5.8,20.837845
20010226T0700,0.6,5.9,21.222248
20010226T0800,0.7,5.8,21.918024
20010226T0900,0.7,5.7,22.624447
20010226T1000,0.7,5.8,22.624447
20010226T1100,0.7,5.5,23.170647
20010226T1200,0.7,5.8,23.380905
20010226T1300,0.7,5.9,23.214413
20010226T1400,0.7,5.7,21.28706
20010226T1500,0.6,5.1,18.52439
20010226T1600,0.6,5,16.877832
20010226T1700,0.5,5,15.995635
20010226T1800,0.5,5,15.025709
20010226T1900,0.5,5.1,14.492719
20010226T2000,0.5,5.1,14.189385
20010226T2100,0.5,5.2,13.671531
20010226T2200,0.5,5.2,11.427009
20010226T2300,0.5,5.2,10.621368
20010227T0000,0.5,5.2,9.874993
20010227T0100,0.4,5.2,9.051381
20010227T0200,0.4,5.2,8.620603
20010227T0300,0.4,5.2,8.11816
20010227T0400,0.4,5.1,7.558554
20010227T0500,0.4,5.1,9.991775
20010227T0600,0.4,5.3,13.005679
20010227T0700,0.4,5.4,14.3620615
20010227T0800,0.4,5.3,15.1602125
20010227T0900,0.4,5.4,15.995635
20010227T1000,0.4,5.3,15.895603
20010227T1100,0.4,5.2,15.47966
20010227T1200,0.4,5.1,15.071477
20010227T1300,0.4,4.8,14.281063
20010227T1400,0.4,4.4,12.947013
20010227T1500,0.3,4,11.615793
20010227T1600,0.3,3.9,10.2885
